Temperature,Humidity,Light,Gas,Weather_Current,Weather_1H_Ahead
30.51,56.47,15690.89,336.5,Berawan,Cerah
25.47,79.98,8149.3,556.97,Mendung,Berawan
35.84,56.98,68981.64,568.69,Cerah,Berawan
28.69,71.51,7437.19,614.98,Mendung,Hujan
26.54,78.72,6346.45,512.76,Mendung,Berawan
27.11,71.8,5169.59,675.42,Mendung,Berawan
34.48,52.33,92429.42,450.67,Cerah,Cerah
26.37,86.33,9703.5,422.62,Mendung,Hujan
29.8,61.65,23148.96,283.89,Berawan,Cerah
33.98,50.12,55043.92,571.01,Cerah,Mendung
26.67,81.15,2134.13,511.54,Mendung,Mendung
28.28,81.24,7042.65,748.42,Mendung,Mendung
22.19,89.26,1295.33,508.94,Hujan,Hujan
30.29,51.47,91217.8,269.35,Cerah,Berawan
31.57,50.76,94456.98,692.5,Cerah,Cerah
23.58,96.34,962.95,388.6,Hujan,Hujan
34.74,53.19,91395.07,152.95,Cerah,Cerah
25.25,98.56,156.32,198.24,Hujan,Berawan
22.75,94.82,813.94,787.74,Hujan,Hujan
25.16,81.69,1437.1,522.61,Mendung,Hujan
31.75,71.51,33739.32,240.64,Berawan,Mendung
23.31,93.56,1089.59,772.82,Hujan,Hujan
28.73,74.18,9951.09,641.44,Mendung,Mendung
35.69,56.85,83342.41,154.6,Cerah,Cerah
22.12,90.52,525.19,670.64,Hujan,Hujan
25.12,87.4,2247.87,189.12,Mendung,Berawan
28.13,78.74,6649.71,553.22,Mendung,Hujan
24.63,99.95,1750.5,391.94,Hujan,Mendung
34.5,48.84,49058.54,664.45,Cerah,Cerah
33.59,55.27,97409.56,550.83,Cerah,Mendung
25.04,88.99,387.07,590.49,Hujan,Mendung
35.06,58.41,69149.4,547.78,Cerah,Cerah
26.9,75.71,2529.56,173.43,Mendung,Mendung
32.03,47.59,93274.11,382.94,Cerah,Cerah
26.79,89.47,9913.46,555.12,Mendung,Berawan
24.42,91.43,151.5,648.45,Hujan,Berawan
27.97,87.73,6857.55,200.91,Mendung,Hujan
30.31,42.38,51589.91,686.47,Cerah,Cerah
35.39,53.02,92453.6,100.13,Cerah,Cerah
31.22,57.79,22559.94,716.9,Berawan,Berawan
27.27,75.6,6936.17,560.72,Mendung,Mendung
26.94,88.53,4185.75,607.17,Mendung,Mendung
25.12,88.14,2406.55,254.06,Mendung,Mendung
31.38,68.85,22897.93,571.08,Berawan,Cerah
30.68,56.4,29205.05,289.8,Berawan,Berawan
30.63,61.63,30024.97,756.42,Berawan,Berawan
24.79,98.84,1443.75,206.78,Hujan,Hujan
34.67,40.4,72608.5,160.79,Cerah,Berawan
25.18,93.76,1375.48,793.13,Hujan,Berawan
31.39,48.06,62391.01,791.15,Cerah,Berawan
30.05,73.81,11433.44,346.56,Berawan,Mendung
34.31,42.85,48404.08,601.3,Cerah,Cerah
32.62,40.88,54676.76,635.88,Cerah,Cerah
23.39,94.43,181.5,219.63,Hujan,Mendung
28.26,67.9,39523.63,715.17,Berawan,Berawan
35.62,40.86,49888.89,192.21,Cerah,Berawan
33.95,53.72,41339.37,137.83,Cerah,Cerah
31.2,52.0,74292.93,238.42,Cerah,Cerah
22.04,99.39,1078.99,788.11,Hujan,Berawan
31.29,53.18,63631.86,555.86,Cerah,Cerah
22.15,87.75,1797.71,757.22,Hujan,Hujan
33.23,40.09,44343.36,303.26,Cerah,Berawan
28.13,72.04,30520.75,285.76,Berawan,Berawan
30.18,59.4,20126.46,367.08,Berawan,Hujan
23.49,88.41,239.07,522.41,Hujan,Hujan
30.26,58.65,14187.97,503.53,Berawan,Berawan
33.46,51.28,70016.71,148.58,Cerah,Cerah
31.84,63.32,35387.36,540.14,Berawan,Berawan
26.66,79.63,1172.73,281.87,Mendung,Hujan
28.47,81.44,9164.8,760.09,Mendung,Mendung
26.12,75.47,2572.29,327.78,Mendung,Berawan
28.89,80.25,3617.89,428.58,Mendung,Hujan
28.96,67.06,29421.33,465.8,Berawan,Berawan
31.25,47.11,80153.14,438.66,Cerah,Cerah
31.37,52.78,46084.5,590.44,Cerah,Cerah
24.86,98.01,181.94,501.77,Hujan,Hujan
24.78,88.69,785.81,618.55,Hujan,Hujan
30.17,71.58,18153.42,732.32,Berawan,Hujan
26.95,84.77,8801.7,538.38,Mendung,Mendung
26.12,79.36,9215.86,497.64,Mendung,Mendung
24.09,94.55,545.18,505.26,Hujan,Hujan
25.32,86.59,9791.15,383.31,Mendung,Berawan
23.62,93.89,1200.89,563.83,Hujan,Berawan
32.25,56.0,90055.33,312.93,Cerah,Cerah
23.16,98.07,1378.14,657.68,Hujan,Mendung
25.87,73.53,4224.91,557.3,Mendung,Berawan
22.78,94.78,1583.75,654.02,Hujan,Hujan
25.41,85.0,133.61,521.79,Hujan,Mendung
31.59,43.41,75355.36,222.52,Cerah,Cerah
27.3,79.01,6074.36,210.22,Mendung,Hujan
27.83,73.81,4300.5,174.06,Mendung,Mendung
35.9,52.74,49698.26,734.09,Cerah,Cerah
30.38,43.71,65017.51,423.85,Cerah,Cerah
30.38,46.22,59511.0,610.72,Cerah,Cerah
26.03,81.61,4053.81,470.84,Mendung,Mendung
25.75,82.39,9256.26,424.61,Mendung,Berawan
32.92,47.86,97327.73,406.75,Cerah,Berawan
28.57,77.76,3590.92,607.29,Mendung,Hujan
28.02,72.91,8821.42,550.33,Mendung,Berawan
22.95,99.13,1247.11,173.69,Hujan,Hujan
24.66,92.48,988.8,448.19,Hujan,Mendung
26.07,71.45,4192.48,119.04,Mendung,Mendung
28.1,73.35,2405.77,467.36,Mendung,Mendung
23.22,92.28,952.01,796.12,Hujan,Mendung
30.41,41.14,56931.22,283.19,Cerah,Cerah
25.08,82.6,4929.14,419.64,Mendung,Hujan
31.83,70.17,29168.48,631.33,Berawan,Berawan
22.34,98.27,610.86,270.64,Hujan,Mendung
31.2,49.92,94016.62,325.65,Cerah,Cerah
33.94,46.82,84850.78,484.84,Cerah,Cerah
25.64,75.79,6531.62,484.69,Mendung,Hujan
26.92,75.18,5241.29,518.5,Mendung,Mendung
23.63,99.8,206.26,199.53,Hujan,Berawan
23.88,88.85,1793.34,443.75,Hujan,Hujan
26.56,79.97,8880.88,175.99,Mendung,Hujan
27.27,77.7,2014.94,762.74,Mendung,Mendung
28.58,65.83,28433.01,436.12,Berawan,Berawan
35.9,56.82,42157.95,560.88,Cerah,Cerah
33.34,52.03,98090.58,698.3,Cerah,Cerah
27.53,72.21,5159.44,740.73,Mendung,Berawan
31.15,70.47,32435.16,205.43,Berawan,Cerah
23.28,94.35,1234.4,768.99,Hujan,Hujan
28.75,73.06,1088.62,266.66,Mendung,Hujan
29.12,72.17,18766.55,737.54,Berawan,Berawan
35.4,46.41,67644.89,260.58,Cerah,Cerah
28.04,62.88,35528.56,342.1,Berawan,Cerah
30.54,65.82,37817.97,752.33,Berawan,Berawan
28.16,60.6,11712.58,236.22,Berawan,Cerah
34.54,41.33,56485.32,207.13,Cerah,Mendung
23.6,90.41,1670.08,416.5,Hujan,Hujan
31.45,66.94,27745.31,527.58,Berawan,Berawan
35.22,55.18,83651.75,439.07,Cerah,Cerah
22.06,90.41,1249.19,371.22,Hujan,Hujan
23.79,96.85,1274.86,179.17,Hujan,Mendung
27.12,80.82,8658.45,665.24,Mendung,Mendung
32.27,58.58,54967.08,321.62,Cerah,Mendung
22.92,93.14,919.9,332.97,Hujan,Hujan
22.45,86.2,1710.94,156.49,Hujan,Hujan
28.7,82.63,1489.52,550.98,Mendung,Hujan
25.44,81.97,1855.11,363.2,Mendung,Mendung
27.61,76.28,3288.9,673.48,Mendung,Hujan
35.94,46.99,97933.55,167.34,Cerah,Berawan
34.94,59.6,83906.5,616.14,Cerah,Cerah
22.39,99.63,549.95,539.51,Hujan,Hujan
28.5,72.15,36925.27,762.7,Berawan,Berawan
31.21,64.58,10540.0,395.01,Berawan,Cerah
24.19,89.12,1813.01,250.64,Hujan,Hujan
31.81,43.77,58224.1,165.11,Cerah,Cerah
30.65,56.33,86294.21,342.84,Cerah,Cerah
27.3,81.32,3357.19,525.41,Mendung,Mendung
23.94,90.59,849.91,690.95,Hujan,Hujan
28.49,85.26,5617.69,569.52,Mendung,Hujan
25.85,76.78,5618.1,546.49,Mendung,Mendung
23.21,93.47,337.89,629.0,Hujan,Hujan
34.74,55.67,47877.42,563.41,Cerah,Cerah
35.19,52.92,48136.47,127.1,Cerah,Cerah
23.81,85.57,1484.41,469.65,Hujan,Mendung
25.89,90.96,1238.08,269.08,Hujan,Mendung
22.87,93.84,928.51,764.23,Hujan,Mendung
22.36,99.42,1633.8,421.74,Hujan,Mendung
26.32,78.49,9200.2,450.98,Mendung,Mendung
24.93,93.5,616.04,201.88,Hujan,Hujan
25.79,79.59,8988.3,496.47,Mendung,Mendung
35.02,56.6,97367.97,588.79,Cerah,Cerah
28.21,78.54,3101.88,796.17,Mendung,Hujan
28.32,72.1,6275.27,199.89,Mendung,Mendung
33.37,51.87,90609.39,392.42,Cerah,Cerah
22.4,95.77,1391.65,681.65,Hujan,Berawan
24.23,87.71,202.33,324.04,Hujan,Hujan
28.73,72.05,9435.06,581.52,Mendung,Berawan
25.91,79.87,8955.93,154.53,Mendung,Berawan
24.11,91.04,1218.74,162.46,Hujan,Mendung
31.63,56.57,61405.2,296.65,Cerah,Cerah
25.37,90.43,119.66,538.32,Hujan,Hujan
24.74,99.36,1741.31,338.33,Hujan,Mendung
25.03,86.31,1029.95,106.95,Hujan,Hujan
30.31,58.45,11980.19,659.4,Berawan,Cerah
26.1,78.14,9657.84,465.56,Mendung,Mendung
33.99,59.25,49188.89,790.04,Cerah,Cerah
25.97,89.76,9569.11,494.29,Mendung,Mendung
25.21,86.35,1424.82,280.5,Hujan,Mendung
27.45,86.41,4086.28,235.54,Mendung,Berawan
24.82,93.06,991.57,457.93,Hujan,Hujan
22.44,91.62,1637.14,453.73,Hujan,Hujan
30.8,40.58,85308.24,534.22,Cerah,Berawan
31.58,68.71,22404.74,353.09,Berawan,Berawan
31.24,45.0,60187.67,512.41,Cerah,Cerah
30.22,68.03,34892.25,244.49,Berawan,Cerah
22.61,87.08,1317.66,227.32,Hujan,Mendung
22.04,95.04,678.81,418.15,Hujan,Berawan
23.66,86.5,1831.22,455.41,Hujan,Mendung
23.28,97.39,1337.91,218.29,Hujan,Hujan
28.29,61.99,30393.74,591.92,Berawan,Hujan
26.76,75.64,7880.65,174.68,Mendung,Hujan
30.76,55.21,19153.36,379.18,Berawan,Mendung
27.95,79.94,1413.84,505.93,Mendung,Hujan
24.96,87.68,901.47,395.93,Hujan,Hujan
22.63,86.8,749.57,164.26,Hujan,Berawan
28.2,88.64,7932.06,623.39,Mendung,Berawan
24.31,89.64,1515.13,133.45,Hujan,Berawan
33.09,50.27,46433.34,396.44,Cerah,Cerah
30.85,44.47,56317.35,202.5,Cerah,Cerah
22.66,89.22,1090.53,294.03,Hujan,Mendung
24.15,98.38,1836.21,251.04,Hujan,Berawan
25.27,86.59,6061.41,569.58,Mendung,Mendung
28.83,71.28,7963.59,316.74,Mendung,Cerah
31.07,59.22,48919.76,390.24,Cerah,Cerah
23.99,87.22,1641.94,394.41,Hujan,Hujan
31.83,65.01,22981.87,420.39,Berawan,Cerah
28.86,74.81,9114.81,506.37,Mendung,Berawan
25.49,85.64,1958.01,795.32,Hujan,Hujan
30.7,43.08,90132.22,578.32,Cerah,Cerah
30.96,49.46,85760.35,798.04,Cerah,Berawan
25.59,93.42,1121.88,285.33,Hujan,Hujan
23.28,86.57,1461.82,309.79,Hujan,Mendung
30.64,61.38,33015.38,244.84,Berawan,Mendung
27.9,76.73,7138.74,532.06,Mendung,Mendung
31.17,63.52,34034.16,290.95,Berawan,Cerah
35.03,52.29,74871.73,277.54,Cerah,Berawan
23.73,89.81,1442.47,709.17,Hujan,Hujan
29.46,62.06,29091.18,625.89,Berawan,Berawan
24.83,98.56,413.22,598.65,Hujan,Hujan
25.68,88.62,5776.19,746.05,Mendung,Berawan
28.77,55.64,19894.59,116.88,Berawan,Berawan
31.78,46.0,84591.59,133.7,Cerah,Mendung
30.43,62.77,17208.97,166.48,Berawan,Berawan
30.18,69.79,28150.09,374.49,Berawan,Cerah
26.22,70.97,7080.65,650.79,Mendung,Hujan
22.97,90.14,1613.65,510.39,Hujan,Mendung
28.08,88.9,8646.83,273.14,Mendung,Mendung
28.77,80.37,4170.78,263.84,Mendung,Cerah
28.92,60.14,20848.61,701.63,Berawan,Mendung
29.95,67.88,37545.75,366.94,Berawan,Berawan
27.19,70.24,5510.9,588.27,Mendung,Berawan
29.69,70.91,32351.94,138.42,Berawan,Berawan
23.75,99.4,616.41,621.2,Hujan,Mendung
22.82,95.43,1508.1,281.37,Hujan,Mendung
23.86,86.14,1151.01,330.09,Hujan,Mendung
34.63,57.21,40793.88,579.13,Cerah,Cerah
27.21,71.01,1394.93,604.26,Mendung,Mendung
26.25,74.55,6471.05,365.51,Mendung,Mendung
24.21,93.89,253.62,358.76,Hujan,Mendung
25.34,86.63,144.06,449.28,Hujan,Hujan
31.21,59.67,24052.9,741.17,Berawan,Berawan
22.46,86.95,347.62,576.82,Hujan,Mendung
31.44,42.89,46942.08,119.08,Cerah,Cerah
24.8,98.45,951.99,559.83,Hujan,Hujan
26.91,82.99,3937.88,135.2,Mendung,Mendung
26.39,83.62,4355.89,201.9,Mendung,Mendung
25.43,90.87,1788.52,268.16,Hujan,Mendung
31.29,56.96,89527.65,723.95,Cerah,Mendung
34.56,51.91,68294.57,388.29,Cerah,Cerah
23.61,87.05,1062.86,188.58,Hujan,Mendung
27.09,73.88,7205.4,732.08,Mendung,Berawan
24.75,90.29,1963.0,309.24,Hujan,Berawan
26.42,81.01,4628.87,683.55,Mendung,Hujan
32.77,44.77,66839.5,765.3,Cerah,Cerah
30.47,58.41,30592.33,416.65,Berawan,Berawan
31.12,52.74,84787.59,749.33,Cerah,Cerah
31.14,67.99,23131.72,765.07,Berawan,Berawan
29.15,70.28,26188.48,190.33,Berawan,Berawan
31.82,44.01,72554.21,408.15,Cerah,Cerah
28.58,79.12,4991.1,521.48,Mendung,Mendung
23.39,86.53,542.44,493.6,Hujan,Hujan
32.56,42.04,69614.37,587.58,Cerah,Cerah
30.68,67.85,37930.58,688.99,Berawan,Berawan
25.69,75.17,5212.55,263.14,Mendung,Mendung
31.29,48.5,94470.31,454.94,Cerah,Cerah
22.56,98.03,1026.12,726.19,Hujan,Hujan
32.07,46.75,58714.71,185.48,Cerah,Cerah
24.31,88.99,619.75,373.27,Hujan,Mendung
34.55,58.59,76042.82,544.16,Cerah,Berawan
31.56,71.91,18908.35,654.04,Berawan,Cerah
25.78,85.88,1505.83,608.55,Hujan,Hujan
31.32,56.55,27981.27,263.03,Berawan,Cerah
28.36,83.06,5520.47,605.04,Mendung,Cerah
25.89,80.38,6469.77,271.75,Mendung,Berawan
27.22,85.24,5836.41,688.55,Mendung,Cerah
34.77,43.66,88487.13,528.4,Cerah,Cerah
28.02,78.03,4087.21,456.38,Mendung,Mendung
24.24,88.43,1662.2,306.92,Hujan,Hujan
31.24,61.62,15203.86,246.44,Berawan,Berawan
28.98,78.56,8996.44,329.6,Mendung,Mendung
23.84,99.61,186.46,765.68,Hujan,Hujan
31.85,50.85,70528.84,545.43,Cerah,Cerah
24.7,91.26,1488.29,465.3,Hujan,Berawan
31.76,60.87,22471.11,650.87,Berawan,Berawan
31.18,50.96,67180.89,714.43,Cerah,Cerah
28.25,67.01,13744.53,657.62,Berawan,Berawan
35.25,46.84,59546.09,124.56,Cerah,Cerah
25.83,97.71,774.32,769.76,Hujan,Hujan
31.88,42.6,89600.98,101.75,Cerah,Berawan
27.0,84.61,4723.66,241.78,Mendung,Mendung
24.14,98.28,578.83,366.8,Hujan,Hujan
22.34,87.09,108.82,106.68,Hujan,Mendung
29.16,60.33,32876.05,279.77,Berawan,Berawan
28.46,74.12,19419.0,721.88,Berawan,Berawan
32.5,57.77,68949.96,676.47,Cerah,Berawan
28.98,74.32,10247.09,715.8,Berawan,Cerah
30.4,61.64,10276.17,240.15,Berawan,Cerah
35.93,51.98,70814.64,224.21,Cerah,Cerah
27.07,79.24,3829.91,506.68,Mendung,Mendung
25.7,94.68,888.0,751.25,Hujan,Hujan
25.01,87.2,1887.31,219.36,Hujan,Mendung
24.3,93.99,144.36,225.18,Hujan,Hujan
28.23,77.13,1908.53,773.32,Mendung,Mendung
25.5,87.92,6352.99,531.62,Mendung,Mendung
25.02,97.2,108.52,450.86,Hujan,Hujan
30.72,59.5,22941.42,603.41,Berawan,Berawan
26.64,73.39,7809.42,682.74,Mendung,Hujan
34.77,47.18,97395.25,795.6,Cerah,Mendung
30.78,70.84,15706.62,612.04,Berawan,Hujan
25.88,87.95,1818.81,109.68,Hujan,Hujan
24.48,91.17,912.22,331.2,Hujan,Hujan
34.82,51.59,97365.71,262.02,Cerah,Cerah
28.75,89.54,9958.08,568.57,Mendung,Hujan
27.96,80.2,3198.07,334.58,Mendung,Hujan
25.07,71.24,8992.72,708.21,Mendung,Mendung
24.56,97.2,764.0,516.72,Hujan,Mendung
23.69,92.66,506.82,486.25,Hujan,Hujan
30.05,57.29,32944.03,575.23,Berawan,Berawan
26.83,75.25,3175.88,438.11,Mendung,Hujan
34.5,49.77,76193.33,327.91,Cerah,Mendung
30.07,52.75,72495.45,254.2,Cerah,Berawan
25.63,94.05,559.24,393.75,Hujan,Mendung
25.46,96.68,847.59,692.01,Hujan,Berawan
29.33,63.0,22699.8,538.33,Berawan,Cerah
33.58,45.82,82927.06,664.15,Cerah,Cerah
28.31,70.63,37749.48,493.97,Berawan,Cerah
26.47,84.98,8868.45,718.02,Mendung,Berawan
24.14,94.27,1393.28,566.71,Hujan,Hujan
34.07,57.79,80474.06,679.47,Cerah,Cerah
28.34,75.3,5037.69,476.38,Mendung,Mendung
25.4,70.32,9673.17,363.89,Mendung,Mendung
28.62,67.46,12312.46,131.43,Berawan,Cerah
28.47,60.01,14192.22,373.12,Berawan,Cerah
32.48,48.11,80773.11,146.97,Cerah,Cerah
23.07,90.75,609.66,674.39,Hujan,Hujan
30.48,56.4,16208.59,334.76,Berawan,Berawan
31.14,57.33,83508.36,249.24,Cerah,Cerah
35.02,41.0,67876.79,365.73,Cerah,Cerah
27.02,82.4,3149.42,594.67,Mendung,Mendung
31.7,53.09,92310.13,778.87,Cerah,Cerah
31.55,40.56,77882.52,398.48,Cerah,Cerah
23.02,85.84,1830.94,325.69,Hujan,Mendung
25.56,70.07,3207.61,593.21,Mendung,Berawan
28.38,82.91,8822.48,753.08,Mendung,Hujan
30.16,69.1,30367.15,528.48,Berawan,Cerah
26.76,86.88,9343.71,441.23,Mendung,Mendung
27.54,74.44,3895.03,693.63,Mendung,Mendung
28.94,85.07,4386.34,158.45,Mendung,Hujan
31.96,50.1,93695.59,715.86,Cerah,Berawan
28.55,75.26,3021.04,425.85,Mendung,Mendung
24.64,93.64,1426.03,131.31,Hujan,Mendung
34.93,42.03,87513.48,668.1,Cerah,Cerah
31.33,59.31,47476.7,436.15,Cerah,Cerah
31.59,59.88,18573.07,185.69,Berawan,Berawan
31.62,41.87,65587.76,264.7,Cerah,Cerah
24.87,85.64,1513.58,440.32,Hujan,Mendung
30.98,67.68,33176.04,327.28,Berawan,Berawan
25.82,72.82,6505.05,256.58,Mendung,Mendung
22.46,99.12,1758.04,416.46,Hujan,Hujan
33.96,55.29,55902.79,114.66,Cerah,Cerah
31.85,48.2,60859.94,181.48,Cerah,Cerah
30.57,72.54,30281.68,349.89,Berawan,Berawan
29.45,73.76,18267.0,332.52,Berawan,Berawan
27.35,76.32,6642.72,665.88,Mendung,Mendung
30.21,55.96,83555.35,157.27,Cerah,Cerah
32.36,49.47,91272.84,338.0,Cerah,Berawan
25.88,70.56,9816.53,786.27,Mendung,Mendung
28.67,72.74,9552.14,412.2,Mendung,Berawan
35.26,52.86,82236.77,737.44,Cerah,Cerah
25.91,81.51,4810.95,460.45,Mendung,Berawan
35.26,58.88,48927.76,423.87,Cerah,Mendung
30.03,62.22,33504.06,782.32,Berawan,Berawan
25.95,95.46,1527.0,787.96,Hujan,Berawan
27.64,80.98,3506.0,290.36,Mendung,Mendung
28.68,60.34,25273.4,203.22,Berawan,Berawan
32.31,40.07,76805.58,120.84,Cerah,Cerah
26.51,88.47,5903.42,288.82,Mendung,Mendung
28.17,73.1,25466.92,569.65,Berawan,Cerah
26.36,82.96,6060.01,633.06,Mendung,Hujan
27.85,89.71,5871.71,289.96,Mendung,Mendung
30.95,61.71,32953.2,402.94,Berawan,Berawan
24.87,99.67,1633.6,293.36,Hujan,Hujan
34.56,51.06,55123.42,177.62,Cerah,Berawan
30.91,43.59,80189.92,385.27,Cerah,Cerah
27.37,77.45,4480.23,719.2,Mendung,Hujan
27.14,80.23,3443.59,678.99,Mendung,Berawan
23.78,98.62,680.01,237.17,Hujan,Hujan
28.28,77.26,2748.89,355.56,Mendung,Berawan
26.72,75.6,8572.33,239.83,Mendung,Mendung
28.0,58.94,15651.79,601.98,Berawan,Berawan
25.05,89.13,7637.58,347.28,Mendung,Mendung
34.89,41.69,77378.37,104.75,Cerah,Cerah
26.98,86.18,4066.09,372.41,Mendung,Hujan
22.34,86.41,607.93,541.32,Hujan,Hujan
25.1,93.62,1421.72,747.02,Hujan,Hujan
29.17,60.66,17148.63,712.59,Berawan,Mendung
29.55,61.97,16131.99,728.2,Berawan,Cerah
33.72,45.95,65820.23,219.47,Cerah,Cerah
25.73,94.31,1627.13,158.61,Hujan,Mendung
23.81,88.71,592.07,712.9,Hujan,Hujan
34.41,57.78,84129.06,732.38,Cerah,Cerah
35.77,45.12,90147.6,525.4,Cerah,Mendung
28.52,65.74,38097.11,315.85,Berawan,Mendung
22.97,87.49,1226.26,632.92,Hujan,Mendung
30.88,65.98,18078.54,799.51,Berawan,Berawan
28.7,86.6,3471.21,486.92,Mendung,Mendung
35.0,58.58,67519.65,638.0,Cerah,Cerah
28.29,72.46,4366.95,562.94,Mendung,Mendung
29.72,64.75,14140.83,571.37,Berawan,Berawan
29.01,62.41,10607.09,466.8,Berawan,Berawan
29.21,73.42,19628.06,276.58,Berawan,Berawan
33.61,51.63,64087.71,336.66,Cerah,Cerah
25.37,89.45,246.66,218.92,Hujan,Mendung
35.12,49.33,91888.08,165.66,Cerah,Cerah
30.48,64.59,18657.37,457.25,Berawan,Cerah
25.86,91.86,1699.84,236.07,Hujan,Mendung
31.0,58.55,10403.66,392.29,Berawan,Berawan
34.61,50.1,91265.76,625.76,Cerah,Berawan
22.04,87.86,1887.8,464.8,Hujan,Hujan
25.38,94.14,1258.05,307.57,Hujan,Hujan
30.03,62.08,29416.19,397.63,Berawan,Berawan
23.36,91.08,554.13,540.21,Hujan,Hujan
35.01,43.25,91260.76,580.74,Cerah,Cerah
28.19,65.4,17436.91,166.76,Berawan,Berawan
31.46,45.96,73622.79,378.57,Cerah,Cerah
22.37,93.35,1794.56,301.02,Hujan,Mendung
34.3,52.15,45314.7,573.81,Cerah,Cerah
31.28,60.52,20521.07,251.73,Berawan,Berawan
34.61,48.36,65281.42,616.31,Cerah,Cerah
24.34,85.18,730.94,143.57,Hujan,Hujan
31.69,59.74,26188.14,211.25,Berawan,Berawan
31.34,63.3,32946.36,222.23,Berawan,Berawan
25.13,79.37,8967.55,353.11,Mendung,Hujan
25.54,87.87,1671.75,735.41,Mendung,Hujan
35.88,41.34,63661.01,684.6,Cerah,Cerah
24.6,99.37,738.96,248.87,Hujan,Hujan
31.85,60.92,14936.89,452.15,Berawan,Berawan
28.48,66.82,39073.5,209.74,Berawan,Mendung
27.5,79.04,6279.48,217.61,Mendung,Mendung
28.48,70.57,21116.77,575.57,Berawan,Berawan
24.55,96.11,1106.98,680.31,Hujan,Hujan
34.17,56.19,82126.15,247.23,Cerah,Cerah
28.6,70.86,28013.67,170.28,Berawan,Mendung
22.55,99.97,193.46,408.8,Hujan,Mendung
33.05,49.92,95825.41,722.98,Cerah,Berawan
31.4,71.07,24642.5,367.01,Berawan,Mendung
28.25,65.71,26982.15,626.02,Berawan,Cerah
26.68,84.02,4696.58,453.25,Mendung,Cerah
27.21,70.03,6727.29,624.22,Mendung,Berawan
27.75,76.38,3018.0,660.87,Mendung,Berawan
30.04,58.07,28488.84,208.61,Berawan,Berawan
32.76,44.35,48026.69,767.32,Cerah,Cerah
25.51,87.28,1547.87,576.49,Hujan,Hujan
24.32,99.22,230.63,455.18,Hujan,Mendung
33.16,53.52,83612.92,349.72,Cerah,Cerah
30.29,40.76,84772.44,561.32,Cerah,Berawan
34.06,51.74,83240.22,395.33,Cerah,Berawan
27.5,76.73,2900.87,319.23,Mendung,Berawan
28.03,70.06,13191.04,157.64,Berawan,Cerah
28.59,73.82,15486.79,497.21,Berawan,Berawan
26.38,83.44,9559.3,439.93,Mendung,Mendung
33.54,50.17,57852.91,495.52,Cerah,Cerah
32.76,56.53,65386.33,276.61,Cerah,Mendung
30.68,59.7,90333.89,187.26,Cerah,Mendung
34.68,41.97,44539.67,353.08,Cerah,Cerah
27.44,83.33,7026.37,254.2,Mendung,Mendung
30.13,48.38,86551.9,337.11,Cerah,Cerah
25.73,99.01,864.23,428.15,Hujan,Hujan
25.72,85.76,1139.88,723.31,Hujan,Mendung
25.03,85.91,486.09,443.88,Hujan,Mendung
25.79,92.01,1762.38,667.58,Hujan,Hujan
32.37,51.04,57564.99,788.84,Cerah,Cerah
25.21,96.83,1543.99,344.3,Hujan,Mendung
25.68,93.03,1071.87,285.97,Hujan,Hujan
25.68,85.6,653.78,245.28,Hujan,Mendung
32.73,43.27,58247.43,534.77,Cerah,Cerah
26.39,79.29,6847.96,133.64,Mendung,Hujan
31.81,54.64,91070.46,570.0,Cerah,Berawan
23.29,86.01,162.52,523.6,Hujan,Hujan
22.33,95.96,854.04,499.16,Hujan,Mendung
25.15,88.75,892.39,345.33,Hujan,Hujan
23.63,97.1,917.54,590.66,Hujan,Mendung
22.85,96.33,367.47,443.79,Hujan,Mendung
32.23,50.03,83528.09,179.26,Cerah,Cerah
28.3,77.03,9152.89,787.18,Mendung,Mendung
26.08,74.88,2514.62,253.13,Mendung,Mendung
25.97,85.78,1598.4,403.69,Hujan,Mendung
30.91,55.24,13495.2,746.67,Berawan,Mendung
24.89,97.44,1807.88,147.69,Hujan,Mendung
23.7,99.92,275.75,646.24,Hujan,Hujan
30.05,70.39,38043.87,736.44,Berawan,Mendung
35.12,50.7,64935.51,336.51,Cerah,Cerah
27.78,88.88,9959.6,415.19,Mendung,Mendung
25.44,98.44,1916.83,715.69,Hujan,Hujan
22.27,96.21,1063.29,266.73,Hujan,Hujan
25.23,81.77,6055.8,562.25,Mendung,Hujan
26.51,76.15,8477.52,754.38,Mendung,Hujan
25.41,75.68,2672.36,487.6,Mendung,Hujan
35.14,55.08,60726.95,404.24,Cerah,Cerah
31.79,68.73,31962.74,726.82,Berawan,Mendung
28.33,72.65,34108.11,453.64,Berawan,Hujan
24.79,92.96,1940.86,732.2,Hujan,Hujan
25.65,89.13,7347.53,263.26,Mendung,Berawan
23.92,99.19,1165.72,567.29,Hujan,Mendung
25.89,91.73,402.15,226.14,Hujan,Berawan
26.9,79.42,4495.84,674.47,Mendung,Mendung
22.37,87.5,714.87,172.49,Hujan,Hujan
30.26,53.29,42668.48,650.51,Cerah,Mendung
31.63,46.32,90698.25,433.43,Cerah,Cerah
29.64,70.46,22116.51,578.51,Berawan,Cerah
26.57,84.21,6216.12,599.23,Mendung,Berawan
28.69,56.31,23310.35,695.43,Berawan,Cerah
30.93,69.84,39896.7,661.77,Berawan,Mendung
26.58,85.16,7264.19,207.73,Mendung,Hujan
28.57,55.92,36314.79,108.28,Berawan,Cerah
30.65,59.73,12935.71,503.31,Berawan,Berawan
