Temperature,Humidity,Light,Gas,Weather_Current,Weather_1H_Ahead
27.31,77.14,8087.94,275.7,Mendung,Mendung
26.66,86.95,9120.13,714.15,Mendung,Hujan
27.02,74.42,1350.37,125.21,Mendung,Berawan
30.72,59.5,22941.42,603.41,Berawan,Berawan
33.1,55.18,56949.76,347.14,Cerah,Berawan
28.38,78.02,7867.98,676.21,Mendung,Hujan
28.82,66.82,15584.08,332.1,Berawan,Mendung
24.54,90.47,660.96,715.65,Hujan,Mendung
28.24,86.72,3989.72,585.53,Mendung,Hujan
31.3,65.31,23898.81,131.78,Berawan,Cerah
30.23,42.56,85932.81,100.01,Cerah,Cerah
29.45,69.46,16016.81,242.5,Berawan,Cerah
22.92,85.02,1485.76,776.79,Hujan,Mendung
27.56,78.32,7831.62,526.74,Mendung,Hujan
34.28,56.34,50896.84,359.66,Cerah,Mendung
29.62,59.41,32874.49,479.73,Berawan,Cerah
22.31,93.17,1447.71,217.12,Hujan,Hujan
31.61,52.57,68912.05,353.2,Cerah,Mendung
27.86,85.18,1922.64,459.7,Mendung,Mendung
25.89,91.73,402.15,226.14,Hujan,Berawan
31.68,68.89,31869.43,703.18,Berawan,Cerah
25.21,72.84,2920.54,565.6,Mendung,Berawan
34.21,54.54,73724.37,762.96,Cerah,Cerah
26.93,80.13,4485.14,734.6,Mendung,Cerah
28.36,70.23,7333.3,779.18,Mendung,Mendung
24.24,92.52,1441.77,474.0,Hujan,Hujan
33.03,54.37,91758.43,225.48,Cerah,Berawan
28.81,74.53,8914.07,666.15,Mendung,Mendung
23.16,98.07,1378.14,657.68,Hujan,Mendung
25.74,97.76,1965.62,539.6,Hujan,Mendung
22.21,93.23,646.5,314.74,Hujan,Mendung
35.61,48.61,92679.07,523.85,Cerah,Cerah
31.71,48.66,81126.63,332.72,Cerah,Cerah
26.53,89.64,8063.76,613.44,Mendung,Berawan
26.67,85.02,1912.36,294.5,Mendung,Mendung
31.66,55.23,23503.5,783.97,Berawan,Cerah
28.45,63.07,32136.55,593.19,Berawan,Berawan
27.08,71.48,6449.34,461.75,Mendung,Mendung
29.15,68.14,39056.12,522.55,Berawan,Cerah
35.55,41.37,65822.48,587.06,Cerah,Cerah
27.59,75.35,1136.0,775.51,Mendung,Mendung
29.8,68.44,27506.71,468.03,Berawan,Cerah
31.46,73.93,13177.17,208.38,Berawan,Mendung
31.76,55.13,33169.03,537.64,Berawan,Berawan
32.45,40.31,74975.56,277.17,Cerah,Cerah
31.32,54.51,77034.94,617.59,Cerah,Cerah
28.41,55.17,23007.48,164.84,Berawan,Berawan
28.23,87.23,8355.27,458.91,Mendung,Mendung
27.36,82.27,6739.19,269.42,Mendung,Mendung
24.62,97.28,195.04,738.06,Hujan,Berawan
31.29,45.42,54853.59,143.77,Cerah,Cerah
25.86,81.94,6353.23,360.54,Mendung,Mendung
31.22,71.46,37981.32,480.98,Berawan,Cerah
30.05,60.07,39629.79,304.05,Berawan,Berawan
35.52,51.69,72299.92,288.2,Cerah,Cerah
31.44,55.7,33621.2,387.94,Berawan,Mendung
27.82,78.55,4982.91,554.53,Mendung,Hujan
23.68,92.5,1591.69,519.19,Hujan,Mendung
30.01,56.12,24732.87,748.98,Berawan,Cerah
27.85,70.23,4679.0,746.82,Mendung,Berawan
30.42,43.71,79853.16,717.18,Cerah,Berawan
23.78,97.09,115.13,747.19,Hujan,Mendung
30.14,62.14,20613.67,679.99,Berawan,Berawan
25.86,86.19,8077.22,542.55,Mendung,Mendung
31.76,72.53,13077.04,374.91,Berawan,Berawan
26.4,80.43,8150.37,719.06,Mendung,Mendung
24.99,91.59,1260.04,212.26,Hujan,Hujan
34.33,47.7,69362.59,400.73,Cerah,Berawan
34.31,54.65,70896.0,212.95,Cerah,Cerah
32.49,54.65,92899.75,185.05,Cerah,Cerah
25.89,80.38,6469.77,271.75,Mendung,Berawan
29.07,61.71,32481.71,500.34,Berawan,Hujan
32.49,48.58,72454.3,587.5,Cerah,Berawan
31.22,46.55,72801.12,502.79,Cerah,Cerah
25.46,82.11,2054.84,336.04,Mendung,Berawan
30.05,57.29,32944.03,575.23,Berawan,Berawan
26.68,70.36,8134.82,148.33,Mendung,Mendung
28.54,74.44,7431.77,717.09,Mendung,Mendung
33.21,56.72,89283.3,690.33,Cerah,Cerah
26.14,80.63,5595.06,674.42,Mendung,Mendung
26.87,71.51,4490.43,662.48,Mendung,Hujan
22.83,85.63,1010.59,227.21,Hujan,Hujan
25.27,82.97,1666.95,362.83,Mendung,Hujan
25.93,88.85,1385.54,412.47,Mendung,Berawan
29.49,56.37,21087.23,424.97,Berawan,Berawan
29.4,73.59,21376.8,681.96,Berawan,Mendung
30.03,56.09,86368.57,483.89,Cerah,Cerah
23.7,93.22,1090.04,345.14,Hujan,Hujan
22.56,95.07,1278.9,619.58,Hujan,Mendung
32.08,47.82,49520.73,280.76,Cerah,Cerah
33.92,57.78,74728.41,542.67,Cerah,Cerah
29.66,69.26,21586.36,511.95,Berawan,Cerah
31.29,48.5,94470.31,454.94,Cerah,Cerah
33.51,42.67,66631.55,415.54,Cerah,Mendung
31.63,53.85,55843.72,757.35,Cerah,Cerah
33.17,56.52,67786.88,294.92,Cerah,Cerah
26.06,83.24,8334.46,644.62,Mendung,Hujan
31.15,70.47,32435.16,205.43,Berawan,Cerah
31.56,40.67,92751.15,270.38,Cerah,Cerah
25.43,96.76,915.07,240.75,Hujan,Hujan
28.6,89.92,8428.74,691.41,Mendung,Berawan
30.83,74.35,34799.56,732.17,Berawan,Mendung
28.23,87.16,9978.65,269.05,Mendung,Cerah
31.91,59.22,93502.65,694.43,Cerah,Cerah
29.25,68.09,16960.55,110.07,Berawan,Berawan
30.82,61.18,13979.34,458.15,Berawan,Cerah
27.5,87.29,6282.43,506.67,Mendung,Hujan
27.93,83.52,2245.92,505.19,Mendung,Mendung
28.71,88.58,4077.15,469.37,Mendung,Berawan
26.77,79.88,8749.41,422.82,Mendung,Hujan
28.21,64.1,30243.59,574.27,Berawan,Berawan
28.7,82.63,1489.52,550.98,Mendung,Hujan
29.1,58.12,29078.21,519.51,Berawan,Cerah
22.17,93.7,960.53,764.12,Hujan,Berawan
31.12,67.19,30989.19,686.71,Berawan,Mendung
31.64,67.78,38606.05,717.13,Berawan,Berawan
31.66,58.43,74991.45,514.99,Cerah,Cerah
30.81,56.33,16923.84,740.97,Berawan,Berawan
28.53,83.18,2901.09,704.1,Mendung,Hujan
23.5,97.0,1780.71,187.65,Hujan,Mendung
35.38,52.45,98402.96,425.51,Cerah,Berawan
28.51,61.95,23061.81,377.17,Berawan,Berawan
31.75,56.7,21567.93,149.72,Berawan,Cerah
29.9,56.1,38271.5,152.37,Berawan,Berawan
25.89,96.39,1938.75,407.82,Hujan,Mendung
22.83,94.46,517.44,114.36,Hujan,Hujan
23.42,95.11,218.87,247.35,Hujan,Hujan
28.11,71.53,9880.56,289.96,Mendung,Berawan
26.21,81.27,8234.24,196.0,Mendung,Mendung
23.21,89.68,105.97,221.97,Hujan,Hujan
32.76,46.13,89342.87,139.89,Cerah,Cerah
31.14,46.94,72834.25,794.24,Cerah,Cerah
29.26,65.76,35203.24,792.62,Berawan,Mendung
22.06,92.84,994.65,559.24,Hujan,Hujan
31.35,62.23,35793.84,384.76,Berawan,Berawan
23.66,92.71,1816.27,722.92,Hujan,Hujan
30.27,66.59,24688.73,551.32,Berawan,Cerah
28.73,84.83,3514.74,192.16,Mendung,Hujan
31.67,44.37,50970.27,678.0,Cerah,Cerah
33.46,51.18,62270.17,649.95,Cerah,Cerah
29.47,56.74,26703.55,691.58,Berawan,Berawan
31.95,55.5,17579.38,464.05,Berawan,Berawan
26.05,70.01,8836.02,654.82,Mendung,Mendung
31.39,45.31,73260.25,239.65,Cerah,Cerah
25.68,85.6,653.78,245.28,Hujan,Mendung
27.36,70.13,7952.65,591.74,Mendung,Mendung
29.72,66.94,39986.73,638.61,Berawan,Berawan
29.9,68.49,32886.8,131.82,Berawan,Berawan
27.46,88.21,5588.69,450.89,Mendung,Berawan
23.11,97.79,1863.93,797.48,Hujan,Hujan
26.8,74.75,1446.53,607.22,Mendung,Berawan
31.13,58.45,81737.48,527.54,Cerah,Cerah
28.0,72.51,7954.94,265.85,Mendung,Mendung
35.01,58.55,61953.15,322.63,Cerah,Berawan
27.1,85.5,3109.83,341.56,Mendung,Cerah
26.18,70.83,6733.85,518.1,Mendung,Mendung
23.27,97.72,1899.61,719.4,Hujan,Hujan
31.65,61.8,23668.57,574.68,Berawan,Berawan
24.49,99.85,692.57,337.98,Hujan,Berawan
28.4,71.78,9925.26,478.7,Mendung,Hujan
23.49,98.93,217.44,164.65,Hujan,Mendung
23.09,90.12,952.68,739.26,Hujan,Mendung
23.88,94.93,1527.24,627.71,Hujan,Hujan
26.18,72.3,9473.8,648.94,Mendung,Mendung
33.98,48.22,64144.38,719.21,Cerah,Berawan
26.18,75.98,1963.51,408.04,Mendung,Mendung
26.37,78.6,8478.54,183.92,Mendung,Mendung
30.7,53.64,96993.98,195.96,Cerah,Berawan
30.99,42.33,72801.74,731.69,Cerah,Cerah
25.06,81.63,1952.68,711.11,Mendung,Mendung
25.59,90.99,720.91,107.57,Hujan,Hujan
34.68,41.97,44539.67,353.08,Cerah,Cerah
28.86,56.34,27845.42,617.21,Berawan,Cerah
31.45,59.46,36193.27,652.64,Berawan,Berawan
25.75,97.28,1968.78,281.77,Hujan,Hujan
31.44,42.89,46942.08,119.08,Cerah,Cerah
28.91,67.28,17585.74,504.34,Berawan,Berawan
34.47,41.53,93753.05,655.75,Cerah,Cerah
31.97,44.18,45081.3,426.69,Cerah,Cerah
30.26,58.65,14187.97,503.53,Berawan,Berawan
32.75,46.07,95953.29,183.05,Cerah,Mendung
32.52,52.03,96226.54,318.26,Cerah,Cerah
27.63,89.42,6059.7,600.33,Mendung,Berawan
22.96,92.68,1569.79,130.83,Hujan,Hujan
26.42,81.01,4628.87,683.55,Mendung,Hujan
32.63,57.99,97735.69,410.88,Cerah,Berawan
30.7,68.16,12103.24,376.68,Berawan,Cerah
25.12,88.14,2406.55,254.06,Mendung,Mendung
30.23,59.63,25072.82,612.04,Berawan,Hujan
35.02,41.0,67876.79,365.73,Cerah,Cerah
23.61,96.29,1109.46,574.21,Hujan,Mendung
23.78,98.4,1350.3,105.64,Hujan,Hujan
32.59,47.58,94903.64,275.82,Cerah,Berawan
24.19,89.12,1813.01,250.64,Hujan,Hujan
26.09,70.13,9805.19,776.02,Mendung,Mendung
31.27,57.14,89225.61,408.4,Cerah,Cerah
31.13,60.32,39709.97,118.04,Berawan,Berawan
26.84,78.62,3740.43,238.67,Mendung,Berawan
31.34,46.14,72787.51,392.04,Cerah,Cerah
33.39,48.85,87832.66,606.96,Cerah,Cerah
28.4,55.33,29851.56,521.71,Berawan,Cerah
25.94,86.6,9534.26,313.22,Mendung,Mendung
31.47,73.53,22588.82,135.44,Berawan,Cerah
30.06,57.16,83869.44,762.73,Cerah,Berawan
26.23,70.81,6295.17,378.38,Mendung,Hujan
28.25,65.71,26982.15,626.02,Berawan,Cerah
27.2,71.01,4835.09,682.65,Mendung,Hujan
31.91,45.19,45255.48,162.94,Cerah,Cerah
29.35,72.41,12505.75,247.79,Berawan,Berawan
35.22,55.18,83651.75,439.07,Cerah,Cerah
22.65,93.58,1630.32,632.11,Hujan,Mendung
24.94,90.2,874.66,187.9,Hujan,Mendung
28.14,62.84,30914.91,235.4,Berawan,Berawan
32.07,46.75,58714.71,185.48,Cerah,Cerah
28.96,68.45,34781.94,571.16,Berawan,Mendung
28.18,68.13,26054.57,157.42,Berawan,Cerah
22.32,99.89,396.78,791.89,Hujan,Hujan
29.41,70.23,25212.47,546.53,Berawan,Hujan
24.48,91.17,912.22,331.2,Hujan,Hujan
24.58,85.35,916.28,295.26,Hujan,Mendung
34.68,40.32,89102.83,128.1,Cerah,Berawan
22.78,94.78,1583.75,654.02,Hujan,Hujan
22.41,86.89,1960.39,571.69,Hujan,Hujan
22.61,98.34,1893.46,636.08,Hujan,Berawan
29.72,60.52,33057.44,258.39,Berawan,Berawan
23.3,94.92,1339.25,275.76,Hujan,Hujan
33.64,56.99,42699.81,613.91,Cerah,Cerah
30.38,63.23,13791.59,119.49,Berawan,Berawan
31.55,40.56,77882.52,398.48,Cerah,Cerah
23.97,94.5,1630.5,378.52,Hujan,Hujan
33.46,51.28,70016.71,148.58,Cerah,Cerah
28.51,71.0,35890.27,205.48,Berawan,Mendung
31.76,50.51,81869.97,730.18,Cerah,Berawan
35.03,52.29,74871.73,277.54,Cerah,Berawan
22.87,94.93,1304.05,515.42,Hujan,Berawan
30.74,73.05,35117.89,189.16,Berawan,Cerah
25.38,86.63,9265.58,554.85,Mendung,Berawan
24.58,89.32,667.69,723.84,Hujan,Berawan
26.43,75.09,1116.08,478.21,Mendung,Hujan
28.29,87.98,5978.01,668.58,Mendung,Mendung
30.43,62.77,17208.97,166.48,Berawan,Berawan
25.32,86.59,9791.15,383.31,Mendung,Berawan
25.98,93.74,1643.7,328.86,Hujan,Mendung
32.93,57.19,75538.08,586.26,Cerah,Cerah
22.51,93.68,1417.5,590.43,Hujan,Hujan
23.7,99.92,275.75,646.24,Hujan,Hujan
31.71,48.86,77026.36,694.97,Cerah,Cerah
24.2,92.85,636.3,308.65,Hujan,Mendung
30.52,41.14,46329.01,509.91,Cerah,Cerah
28.19,60.91,37976.34,466.25,Berawan,Cerah
29.01,61.16,28409.14,728.55,Berawan,Mendung
25.54,87.87,1671.75,735.41,Mendung,Hujan
24.81,93.35,781.38,737.94,Hujan,Berawan
25.7,99.63,1683.09,312.11,Hujan,Hujan
23.58,96.34,962.95,388.6,Hujan,Hujan
28.16,76.36,6217.58,341.94,Mendung,Hujan
32.04,50.12,49715.38,560.67,Cerah,Mendung
22.46,99.12,1758.04,416.46,Hujan,Hujan
29.55,68.19,23261.0,553.76,Berawan,Cerah
26.66,84.61,2218.2,238.35,Mendung,Berawan
33.61,51.63,64087.71,336.66,Cerah,Cerah
34.05,40.76,77198.11,588.74,Cerah,Cerah
27.38,87.44,6192.83,341.84,Mendung,Hujan
30.12,68.57,27783.13,203.85,Berawan,Cerah
30.86,43.03,65966.29,516.98,Cerah,Cerah
23.28,92.05,1054.73,240.54,Hujan,Mendung
30.52,71.57,33504.09,293.95,Berawan,Mendung
31.94,59.75,59541.09,375.9,Cerah,Cerah
23.62,92.74,1203.23,755.16,Hujan,Hujan
30.89,55.72,77075.89,339.29,Cerah,Berawan
25.26,89.21,351.14,407.9,Hujan,Hujan
30.7,42.54,51357.02,421.53,Cerah,Berawan
29.77,55.97,34614.63,678.44,Berawan,Berawan
33.02,41.36,53090.46,754.76,Cerah,Cerah
27.39,78.28,9621.51,478.78,Mendung,Mendung
22.06,92.18,139.94,673.73,Hujan,Hujan
34.58,50.47,53606.36,566.57,Cerah,Cerah
30.07,42.86,84537.61,270.91,Cerah,Cerah
23.59,92.68,1018.26,367.95,Hujan,Hujan
23.9,85.11,149.04,487.3,Hujan,Hujan
28.51,81.16,9638.12,134.09,Mendung,Berawan
31.29,73.06,25747.0,415.84,Berawan,Berawan
25.37,89.45,246.66,218.92,Hujan,Mendung
31.03,68.61,14982.25,141.37,Berawan,Berawan
35.69,42.85,62928.37,488.31,Cerah,Cerah
22.68,85.83,729.18,636.18,Hujan,Mendung
22.1,90.03,436.46,168.9,Hujan,Hujan
24.2,99.45,318.03,443.29,Hujan,Mendung
22.72,96.96,1387.34,482.85,Hujan,Mendung
28.13,78.74,6649.71,553.22,Mendung,Hujan
25.96,87.49,8475.6,257.26,Mendung,Mendung
27.96,82.25,1150.08,236.34,Mendung,Hujan
23.68,93.68,1681.96,662.92,Hujan,Hujan
35.74,57.8,79136.51,421.75,Cerah,Cerah
30.08,74.93,14056.52,572.82,Berawan,Berawan
28.04,69.6,27153.68,403.84,Berawan,Cerah
31.25,47.11,80153.14,438.66,Cerah,Cerah
31.75,62.0,17314.06,559.13,Berawan,Cerah
27.28,74.2,7680.44,117.64,Mendung,Mendung
28.17,68.99,19916.83,621.32,Berawan,Berawan
34.41,52.2,69290.66,193.23,Cerah,Cerah
30.37,53.88,50965.07,323.33,Cerah,Cerah
26.14,84.69,1215.52,509.38,Mendung,Hujan
27.3,71.22,1278.38,600.09,Mendung,Mendung
24.09,98.45,472.96,115.8,Hujan,Hujan
27.35,76.32,6642.72,665.88,Mendung,Mendung
31.65,66.44,15423.55,288.16,Berawan,Cerah
26.54,78.72,6346.45,512.76,Mendung,Berawan
30.49,41.76,50309.77,462.65,Cerah,Cerah
22.06,90.41,1249.19,371.22,Hujan,Hujan
34.79,58.66,41208.27,207.65,Cerah,Berawan
27.65,86.15,8973.23,671.26,Mendung,Cerah
34.32,45.74,92785.14,134.45,Cerah,Cerah
30.83,40.02,94193.42,117.23,Cerah,Cerah
34.05,44.78,85482.43,632.0,Cerah,Cerah
25.73,94.31,1627.13,158.61,Hujan,Mendung
31.13,70.32,30749.67,775.95,Berawan,Berawan
31.09,59.3,65691.04,542.41,Cerah,Berawan
26.25,78.55,6806.97,621.65,Mendung,Berawan
25.03,80.47,9293.62,668.45,Mendung,Hujan
28.01,87.94,8615.12,227.97,Mendung,Hujan
25.1,85.76,9129.23,287.19,Mendung,Hujan
29.27,71.18,36264.66,311.73,Berawan,Mendung
28.14,75.47,9206.37,168.26,Mendung,Hujan
29.33,65.01,29371.75,457.4,Berawan,Cerah
28.25,58.54,10154.19,411.79,Berawan,Cerah
30.65,70.04,34358.39,762.02,Berawan,Berawan
28.21,89.73,6380.56,157.38,Mendung,Mendung
28.49,73.38,1482.71,602.23,Mendung,Mendung
28.35,58.89,34616.56,573.65,Berawan,Berawan
27.88,80.22,6438.82,422.63,Mendung,Hujan
25.73,99.01,864.23,428.15,Hujan,Hujan
32.18,57.59,83522.3,178.81,Cerah,Cerah
29.3,56.42,20493.88,703.75,Berawan,Cerah
26.0,88.84,3684.45,642.85,Mendung,Mendung
25.98,98.67,520.88,139.31,Hujan,Mendung
29.38,65.41,23219.95,715.94,Berawan,Berawan
32.5,41.26,63805.3,431.8,Cerah,Cerah
33.57,48.3,65331.53,649.54,Cerah,Cerah
25.41,95.1,360.99,293.81,Hujan,Berawan
24.05,89.81,1232.5,797.01,Hujan,Mendung
22.01,90.65,1184.45,435.09,Hujan,Hujan
28.0,73.3,35316.38,619.6,Berawan,Cerah
30.93,72.52,31683.54,262.29,Berawan,Berawan
24.05,90.23,812.17,534.93,Hujan,Hujan
34.5,58.36,46481.74,262.85,Cerah,Berawan
22.16,90.88,1624.56,338.87,Hujan,Mendung
28.26,87.55,7958.65,570.11,Mendung,Cerah
29.84,74.78,24496.96,790.83,Berawan,Berawan
31.13,72.73,21959.27,704.05,Berawan,Cerah
29.38,55.14,22104.43,264.33,Berawan,Mendung
25.62,86.03,1984.59,765.98,Hujan,Mendung
22.27,87.81,1155.54,303.95,Hujan,Mendung
29.75,74.55,34235.97,616.19,Berawan,Berawan
35.72,41.2,57859.02,308.65,Cerah,Cerah
35.07,58.32,83075.96,298.53,Cerah,Cerah
31.64,58.8,34637.5,481.24,Berawan,Cerah
26.91,84.76,2251.02,408.05,Mendung,Mendung
30.05,70.39,38043.87,736.44,Berawan,Mendung
28.92,82.12,5533.38,714.89,Mendung,Hujan
30.18,58.2,30737.4,217.3,Berawan,Berawan
34.98,53.09,64672.24,564.35,Cerah,Cerah
28.35,62.55,22405.5,127.87,Berawan,Cerah
26.04,89.39,7612.38,589.72,Mendung,Hujan
28.79,72.82,7871.64,176.08,Mendung,Hujan
26.91,79.56,7911.73,540.0,Mendung,Mendung
35.63,58.35,93248.14,537.8,Cerah,Berawan
28.28,81.24,7042.65,748.42,Mendung,Mendung
30.39,71.29,21463.7,192.59,Berawan,Cerah
27.63,81.29,9396.61,510.56,Mendung,Mendung
31.3,59.08,24071.22,660.66,Berawan,Cerah
24.07,91.2,478.76,388.66,Hujan,Berawan
29.26,56.11,28294.38,268.56,Berawan,Berawan
33.27,44.14,72638.39,262.12,Cerah,Berawan
23.94,86.85,684.59,748.24,Hujan,Mendung
24.33,95.72,556.42,410.64,Hujan,Mendung
30.14,58.91,14986.88,741.54,Berawan,Berawan
35.34,42.3,40230.23,451.41,Cerah,Cerah
28.52,70.99,3313.56,425.53,Mendung,Berawan
25.35,79.75,7222.74,283.23,Mendung,Mendung
23.96,90.27,1828.14,498.27,Hujan,Hujan
31.87,54.5,87778.04,683.06,Cerah,Mendung
25.76,94.35,1509.09,663.57,Hujan,Hujan
29.78,55.4,11875.21,371.23,Berawan,Berawan
26.43,82.69,2677.78,624.56,Mendung,Mendung
30.39,64.69,10806.03,366.34,Berawan,Cerah
24.86,99.36,911.5,432.57,Hujan,Hujan
24.14,94.27,1393.28,566.71,Hujan,Hujan
22.0,85.59,1956.84,269.65,Hujan,Hujan
28.55,69.76,35708.93,757.1,Berawan,Berawan
25.08,99.63,1189.77,339.15,Hujan,Hujan
29.99,58.57,13244.65,689.47,Berawan,Berawan
32.36,49.47,91272.84,338.0,Cerah,Berawan
25.34,77.12,7123.46,291.88,Mendung,Hujan
34.24,50.71,78119.4,237.54,Cerah,Cerah
34.49,56.73,82260.12,750.02,Cerah,Berawan
28.81,84.38,9371.49,469.31,Mendung,Mendung
34.93,42.03,87513.48,668.1,Cerah,Cerah
27.4,73.33,4417.64,532.04,Mendung,Hujan
30.74,42.43,83267.94,228.65,Cerah,Cerah
27.49,82.05,5408.07,470.06,Mendung,Mendung
34.37,56.26,55448.74,642.09,Cerah,Cerah
33.95,48.75,56605.25,490.72,Cerah,Cerah
28.57,77.76,3590.92,607.29,Mendung,Hujan
32.85,46.73,95232.15,108.4,Cerah,Cerah
28.25,61.49,30182.68,336.09,Berawan,Cerah
31.42,49.67,65748.97,152.43,Cerah,Cerah
25.38,86.71,585.17,679.58,Hujan,Mendung
30.31,57.38,11093.83,136.92,Berawan,Mendung
34.31,50.95,96626.69,275.62,Cerah,Cerah
30.24,48.98,74656.78,499.63,Cerah,Cerah
24.47,98.27,539.58,382.97,Hujan,Hujan
31.88,72.3,28023.76,590.61,Berawan,Cerah
27.74,75.8,2813.18,285.65,Mendung,Berawan
25.7,85.84,1022.71,738.96,Hujan,Hujan
28.26,61.35,16609.57,460.71,Berawan,Cerah
25.4,70.32,9673.17,363.89,Mendung,Mendung
28.04,62.88,35528.56,342.1,Berawan,Cerah
31.07,63.13,36395.13,554.08,Berawan,Mendung
31.63,46.32,90698.25,433.43,Cerah,Cerah
24.71,89.51,449.69,629.52,Hujan,Mendung
27.78,88.88,9959.6,415.19,Mendung,Mendung
35.91,44.18,47821.19,242.47,Cerah,Berawan
25.35,97.13,704.02,106.14,Hujan,Mendung
25.54,86.3,1122.89,739.26,Hujan,Mendung
22.48,99.65,455.17,411.69,Hujan,Mendung
29.45,73.76,18267.0,332.52,Berawan,Berawan
25.69,99.96,161.66,264.91,Hujan,Mendung
32.32,45.66,58269.43,788.06,Cerah,Cerah
23.36,91.08,554.13,540.21,Hujan,Hujan
31.08,58.95,53126.3,328.35,Cerah,Berawan
23.96,87.0,560.83,304.19,Hujan,Hujan
23.2,92.11,419.24,348.36,Hujan,Mendung
28.46,81.54,7066.34,111.66,Mendung,Mendung
26.68,84.02,4696.58,453.25,Mendung,Cerah
22.52,96.96,1065.1,625.23,Hujan,Mendung
27.01,88.2,7455.36,507.45,Mendung,Hujan
26.77,88.78,3654.51,432.82,Mendung,Hujan
30.5,57.26,68833.6,148.13,Cerah,Cerah
24.91,98.11,519.35,210.91,Hujan,Berawan
28.89,80.25,3617.89,428.58,Mendung,Hujan
30.46,58.51,25395.7,600.77,Berawan,Hujan
22.91,87.49,732.19,757.95,Hujan,Mendung
29.83,61.58,11574.45,415.17,Berawan,Cerah
28.93,71.0,1870.25,604.32,Mendung,Mendung
34.6,41.58,42823.5,113.61,Cerah,Cerah
24.42,91.43,151.5,648.45,Hujan,Berawan
30.44,66.37,33759.79,790.68,Berawan,Cerah
28.55,87.88,4022.35,530.55,Mendung,Hujan
25.72,85.76,1139.88,723.31,Hujan,Mendung
33.48,45.65,56740.5,383.48,Cerah,Mendung
28.28,77.85,5027.97,611.0,Mendung,Mendung
31.55,46.33,45218.02,312.25,Cerah,Mendung
26.57,75.17,4124.73,655.93,Mendung,Mendung
28.79,71.83,2453.03,772.52,Mendung,Mendung
30.14,50.68,81300.3,624.09,Cerah,Cerah
29.15,65.76,25999.71,383.95,Berawan,Cerah
28.52,56.15,35350.37,141.34,Berawan,Cerah
24.78,92.73,1981.54,527.94,Hujan,Mendung
25.27,85.2,1801.88,120.26,Hujan,Mendung
23.94,96.91,1195.33,339.45,Hujan,Hujan
31.13,55.01,54159.8,200.48,Cerah,Cerah
27.04,78.91,9702.72,499.84,Mendung,Hujan
28.49,74.88,5050.99,748.08,Mendung,Mendung
22.37,91.87,849.51,706.94,Hujan,Mendung
27.4,81.01,5625.6,583.09,Mendung,Hujan
23.77,89.81,1099.58,581.44,Hujan,Mendung
22.92,86.6,1661.33,197.28,Hujan,Hujan
26.96,76.41,2730.32,316.63,Mendung,Hujan
31.12,65.45,29230.75,650.43,Berawan,Berawan
34.3,52.15,45314.7,573.81,Cerah,Cerah
31.95,60.57,21862.55,581.03,Berawan,Mendung
32.76,44.35,48026.69,767.32,Cerah,Cerah
23.93,88.3,582.57,714.38,Hujan,Berawan
22.96,88.2,881.17,592.82,Hujan,Mendung
25.56,87.32,8844.27,392.84,Mendung,Mendung
30.41,46.34,56007.67,454.15,Cerah,Berawan
24.99,85.19,1324.52,228.01,Hujan,Mendung
34.21,40.2,64550.96,330.57,Cerah,Cerah
29.78,57.74,35866.34,671.26,Berawan,Hujan
34.16,59.75,53509.66,563.62,Cerah,Cerah
23.83,90.95,919.3,498.51,Hujan,Berawan
23.34,93.69,1789.1,498.51,Hujan,Hujan
29.78,55.54,23478.04,307.51,Berawan,Mendung
27.02,76.46,3322.97,424.79,Mendung,Berawan
32.73,43.27,58247.43,534.77,Cerah,Cerah
25.07,86.71,1323.43,684.03,Hujan,Hujan
23.06,97.1,578.43,676.62,Hujan,Berawan
32.61,45.85,72725.68,193.39,Cerah,Cerah
28.88,57.06,27551.06,441.98,Berawan,Berawan
32.8,42.13,78973.36,707.6,Cerah,Berawan
24.57,89.74,1280.89,253.9,Hujan,Mendung
26.04,77.7,9486.85,527.26,Mendung,Hujan
30.03,66.44,37970.44,700.74,Berawan,Cerah
28.99,75.27,3512.17,751.47,Mendung,Cerah
28.3,59.46,22236.88,343.45,Berawan,Cerah
25.29,94.69,1329.95,189.84,Hujan,Hujan
28.07,85.04,6295.29,248.87,Mendung,Berawan
30.81,64.19,11653.05,398.83,Berawan,Berawan
35.68,45.5,63877.62,752.04,Cerah,Cerah
23.44,92.17,775.04,577.76,Hujan,Hujan
29.23,56.14,20291.55,566.86,Berawan,Cerah
24.39,98.05,1792.58,414.33,Hujan,Mendung
35.22,54.74,70062.41,500.93,Cerah,Cerah
35.26,44.86,73034.24,234.75,Cerah,Cerah
27.52,70.5,7486.53,459.82,Mendung,Mendung
29.37,65.93,12740.6,629.65,Berawan,Berawan
25.48,87.84,862.18,763.46,Hujan,Mendung
30.1,40.98,74366.22,673.65,Cerah,Cerah
31.7,59.9,97993.54,408.52,Cerah,Cerah
24.32,96.13,1382.94,244.12,Hujan,Mendung
27.78,76.12,7833.15,533.82,Mendung,Berawan
28.74,57.11,34385.53,505.13,Berawan,Berawan
28.28,68.21,34275.84,570.98,Berawan,Berawan
23.14,94.61,696.91,770.58,Hujan,Berawan
28.84,70.78,33237.16,252.41,Berawan,Berawan
35.49,44.23,48654.4,631.28,Cerah,Cerah
22.83,96.31,581.42,726.55,Hujan,Hujan
30.37,70.1,19283.88,413.58,Berawan,Berawan
